model_name,condition,cond_id,readout_policy,stratum,n_pairs,n_seeds,n_both_valid,accuracy_attempted,accuracy_lo,accuracy_hi,validity,validity_lo,validity_hi,flip_rate_both_valid,flip_lo,flip_hi,conservative_failure_rate,failure_lo,failure_hi,both_correct,both_correct_lo,both_correct_hi,both_wrong_valid,both_wrong_lo,both_wrong_hi
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_plus_judge,pooled,160,160,147,0.590625,0.521875,0.6625,0.95,0.91875,0.975,0.1292517006802721,0.07894736842105263,0.18494398076748608,0.2,0.1375,0.2625,0.525,0.45,0.60625,0.3,0.23125,0.36875
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_plus_judge,bbq,70,70,69,0.55,0.4357142857142857,0.65,0.9857142857142858,0.9571428571428572,1.0,0.18840579710144928,0.10144927536231885,0.2857142857142857,0.2,0.11428571428571428,0.3,0.4857142857142857,0.37142857142857144,0.6,0.37142857142857144,0.2571428571428571,0.4857142857142857
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_plus_judge,crows_pairs,49,49,46,0.9387755102040817,0.8775510204081632,0.9798469387755088,0.9693877551020408,0.9285714285714286,1.0,0.043478260869565216,0.0,0.1111111111111111,0.10204081632653061,0.02040816326530612,0.20408163265306123,0.8979591836734694,0.7959183673469388,0.9795918367346939,0.0,0.0,0.0
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_plus_judge,stereoset,41,41,32,0.24390243902439024,0.13414634146341464,0.35365853658536583,0.8658536585365854,0.7804878048780488,0.9390243902439024,0.125,0.029411764705882353,0.2571428571428571,0.3170731707317073,0.17073170731707318,0.4634146341463415,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.5365853658536586,0.3902439024390244,0.7073170731707317
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_only,pooled,160,160,146,0.584375,0.5125,0.65625,0.940625,0.90625,0.96875,0.13013698630136986,0.07947019867549669,0.18544987440054797,0.20625,0.14375,0.26875,0.51875,0.44375,0.6,0.3,0.23125,0.36875
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_only,bbq,70,70,69,0.55,0.4357142857142857,0.65,0.9857142857142858,0.9571428571428572,1.0,0.18840579710144928,0.10144927536231885,0.2857142857142857,0.2,0.11428571428571428,0.3,0.4857142857142857,0.37142857142857144,0.6,0.37142857142857144,0.2571428571428571,0.4857142857142857
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_only,crows_pairs,49,49,45,0.9183673469387755,0.8469387755102041,0.9795918367346939,0.9387755102040817,0.8673469387755102,0.9897959183673469,0.044444444444444446,0.0,0.11363636363636363,0.12244897959183673,0.04081632653061224,0.22448979591836735,0.8775510204081632,0.7755102040816326,0.9591836734693877,0.0,0.0,0.0
gemma-2-2b-it,S1,cure_centred_svd_r1_a1,parser_only,stereoset,41,41,32,0.24390243902439024,0.13414634146341464,0.35365853658536583,0.8658536585365854,0.7804878048780488,0.9390243902439024,0.125,0.029411764705882353,0.2571428571428571,0.3170731707317073,0.17073170731707318,0.4634146341463415,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.5365853658536586,0.3902439024390244,0.7073170731707317
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_plus_judge,pooled,160,160,146,0.525,0.453125,0.59375,0.940625,0.90625,0.96875,0.21232876712328766,0.14763620213185946,0.2770457957957957,0.28125,0.2125,0.35,0.4375,0.3625,0.51875,0.31875,0.25,0.39375
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_plus_judge,bbq,70,70,69,0.5642857142857143,0.4569642857142857,0.6714285714285714,0.9857142857142858,0.9571428571428572,1.0,0.21739130434782608,0.12857142857142856,0.3142857142857143,0.22857142857142856,0.14250000000000002,0.32857142857142857,0.5,0.38571428571428573,0.6142857142857143,0.35714285714285715,0.24285714285714285,0.4714285714285714
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_plus_judge,crows_pairs,49,49,49,0.7244897959183674,0.6122448979591837,0.826530612244898,1.0,1.0,1.0,0.22448979591836735,0.10204081632653061,0.3469387755102041,0.22448979591836735,0.10204081632653061,0.3469387755102041,0.6122448979591837,0.46938775510204084,0.7551020408163265,0.16326530612244897,0.061224489795918366,0.2653061224489796
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_plus_judge,stereoset,41,41,28,0.21951219512195122,0.12195121951219512,0.32926829268292684,0.7926829268292683,0.6829268292682927,0.8902439024390244,0.17857142857142858,0.043432971014492755,0.3333333333333333,0.43902439024390244,0.2926829268292683,0.5853658536585366,0.12195121951219512,0.024390243902439025,0.21951219512195122,0.43902439024390244,0.2926829268292683,0.5853658536585366
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_only,pooled,160,160,144,0.525,0.453125,0.59375,0.93125,0.89375,0.959375,0.20833333333333334,0.14583333333333334,0.2720600740296118,0.2875,0.21875,0.35625,0.4375,0.3625,0.51875,0.3125,0.24375,0.3875
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_only,bbq,70,70,69,0.5642857142857143,0.4569642857142857,0.6714285714285714,0.9857142857142858,0.9571428571428572,1.0,0.21739130434782608,0.12857142857142856,0.3142857142857143,0.22857142857142856,0.14250000000000002,0.32857142857142857,0.5,0.38571428571428573,0.6142857142857143,0.35714285714285715,0.24285714285714285,0.4714285714285714
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_only,crows_pairs,49,49,47,0.7244897959183674,0.6122448979591837,0.826530612244898,0.9693877551020408,0.9183673469387755,1.0,0.2127659574468085,0.10204081632653061,0.3333333333333333,0.24489795918367346,0.12244897959183673,0.3673469387755102,0.6122448979591837,0.46938775510204084,0.7551020408163265,0.14285714285714285,0.061224489795918366,0.24489795918367346
gemma-2-2b-it,R1,random_ortho_1_r1_a1,parser_only,stereoset,41,41,28,0.21951219512195122,0.12195121951219512,0.32926829268292684,0.7926829268292683,0.6829268292682927,0.8902439024390244,0.17857142857142858,0.043432971014492755,0.3333333333333333,0.43902439024390244,0.2926829268292683,0.5853658536585366,0.12195121951219512,0.024390243902439025,0.21951219512195122,0.43902439024390244,0.2926829268292683,0.5853658536585366
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,pooled,160,160,147,0.525,0.45625,0.59375,0.94375,0.909375,0.971875,0.22448979591836735,0.15969468390804598,0.2905405405405405,0.2875,0.21875,0.35625,0.43125,0.35625,0.5125,0.31875,0.25,0.39375
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,bbq,70,70,69,0.5642857142857143,0.4569642857142857,0.6714285714285714,0.9857142857142858,0.9571428571428572,1.0,0.21739130434782608,0.12857142857142856,0.3142857142857143,0.22857142857142856,0.14250000000000002,0.32857142857142857,0.5,0.38571428571428573,0.6142857142857143,0.35714285714285715,0.24285714285714285,0.4714285714285714
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,crows_pairs,49,49,49,0.7142857142857143,0.6020408163265306,0.8163265306122449,1.0,1.0,1.0,0.24489795918367346,0.12244897959183673,0.3673469387755102,0.24489795918367346,0.12244897959183673,0.3673469387755102,0.5918367346938775,0.4489795918367347,0.7346938775510204,0.16326530612244897,0.061224489795918366,0.2653061224489796
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,stereoset,41,41,29,0.23170731707317074,0.12195121951219512,0.34146341463414637,0.8048780487804879,0.6951219512195121,0.9024390243902439,0.20689655172413793,0.07142857142857142,0.3637121212121208,0.43902439024390244,0.2926829268292683,0.6097560975609756,0.12195121951219512,0.024390243902439025,0.21951219512195122,0.43902439024390244,0.2926829268292683,0.5853658536585366
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_only,pooled,160,160,145,0.525,0.45625,0.59375,0.934375,0.896875,0.9625781249999996,0.2206896551724138,0.15539350970688998,0.28573809523809507,0.29375,0.225,0.3625,0.43125,0.35625,0.5125,0.3125,0.24375,0.3875
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_only,bbq,70,70,69,0.5642857142857143,0.4569642857142857,0.6714285714285714,0.9857142857142858,0.9571428571428572,1.0,0.21739130434782608,0.12857142857142856,0.3142857142857143,0.22857142857142856,0.14250000000000002,0.32857142857142857,0.5,0.38571428571428573,0.6142857142857143,0.35714285714285715,0.24285714285714285,0.4714285714285714
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_only,crows_pairs,49,49,47,0.7142857142857143,0.6020408163265306,0.8163265306122449,0.9693877551020408,0.9183673469387755,1.0,0.23404255319148937,0.10869565217391304,0.35555555555555557,0.2653061224489796,0.14285714285714285,0.3877551020408163,0.5918367346938775,0.4489795918367347,0.7346938775510204,0.14285714285714285,0.061224489795918366,0.24489795918367346
gemma-2-2b-it,LEACE_swapside,leace_faithful_r1_a1,parser_only,stereoset,41,41,29,0.23170731707317074,0.12195121951219512,0.34146341463414637,0.8048780487804879,0.6951219512195121,0.9024390243902439,0.20689655172413793,0.07142857142857142,0.3637121212121208,0.43902439024390244,0.2926829268292683,0.6097560975609756,0.12195121951219512,0.024390243902439025,0.21951219512195122,0.43902439024390244,0.2926829268292683,0.5853658536585366
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_plus_judge,pooled,160,160,157,0.640625,0.571875,0.70625,0.990625,0.978125,1.0,0.20382165605095542,0.14102564102564102,0.26582278481012656,0.21875,0.15625,0.28125,0.54375,0.46875,0.61875,0.25625,0.19375,0.325
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_plus_judge,bbq,70,70,69,0.7214285714285714,0.6355357142857142,0.8071428571428572,0.9928571428571429,0.9785714285714285,1.0,0.2463768115942029,0.14285714285714285,0.353928571428571,0.2571428571428571,0.15714285714285714,0.37142857142857144,0.6,0.4857142857142857,0.7142857142857143,0.15714285714285714,0.07142857142857142,0.24285714285714285
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_plus_judge,crows_pairs,49,49,48,0.8163265306122449,0.7040816326530612,0.9081632653061225,0.9897959183673469,0.9693877551020408,1.0,0.10416666666666667,0.02127659574468085,0.1956521739130435,0.12244897959183673,0.04081632653061224,0.22448979591836735,0.7551020408163265,0.6326530612244898,0.8775510204081632,0.12244897959183673,0.04081632653061224,0.22448979591836735
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_plus_judge,stereoset,41,41,40,0.2926829268292683,0.18262195121951222,0.4146341463414634,0.9878048780487805,0.9634146341463414,1.0,0.25,0.12195121951219512,0.4,0.2682926829268293,0.1457317073170732,0.4146341463414634,0.1951219512195122,0.07317073170731707,0.3170731707317073,0.5853658536585366,0.43902439024390244,0.7317073170731707
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_only,pooled,160,160,154,0.63125,0.5625,0.696875,0.978125,0.959375,0.99375,0.2077922077922078,0.14473477325388945,0.27216628308400453,0.2375,0.16875,0.30625,0.53125,0.45625,0.60625,0.25,0.1875,0.31875
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_only,bbq,70,70,69,0.7214285714285714,0.6355357142857142,0.8071428571428572,0.9928571428571429,0.9785714285714285,1.0,0.2463768115942029,0.14285714285714285,0.353928571428571,0.2571428571428571,0.15714285714285714,0.37142857142857144,0.6,0.4857142857142857,0.7142857142857143,0.15714285714285714,0.07142857142857142,0.24285714285714285
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_only,crows_pairs,49,49,47,0.7959183673469388,0.6836734693877551,0.8877551020408163,0.9693877551020408,0.9183673469387755,1.0,0.10638297872340426,0.022222222222222223,0.200102040816326,0.14285714285714285,0.061224489795918366,0.24489795918367346,0.7346938775510204,0.5918367346938775,0.8571428571428571,0.12244897959183673,0.04081632653061224,0.22448979591836735
phi-4-mini-instruct,B,identity_alpha0_r1_a0,parser_only,stereoset,41,41,38,0.2804878048780488,0.17073170731707318,0.4024390243902439,0.9634146341463414,0.9146341463414634,1.0,0.2631578947368421,0.1282051282051282,0.4166666666666667,0.3170731707317073,0.17073170731707318,0.4634146341463415,0.17073170731707318,0.07317073170731707,0.2926829268292683,0.5609756097560976,0.4146341463414634,0.7073170731707317
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_plus_judge,pooled,160,160,158,0.678125,0.60625,0.74375,0.990625,0.975,1.0,0.13924050632911392,0.0880503144654088,0.19375,0.15,0.1,0.20625,0.6125,0.5375,0.6875,0.25,0.18125,0.325
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_plus_judge,bbq,70,70,70,0.7214285714285714,0.6285714285714286,0.8071428571428572,1.0,1.0,1.0,0.21428571428571427,0.11428571428571428,0.3142857142857143,0.21428571428571427,0.11428571428571428,0.3142857142857143,0.6142857142857143,0.5,0.7285714285714285,0.17142857142857143,0.08571428571428572,0.2571428571428571
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_plus_judge,crows_pairs,49,49,47,0.9591836734693877,0.9081632653061225,1.0,0.9693877551020408,0.9183673469387755,1.0,0.02127659574468085,0.0,0.06521739130434782,0.061224489795918366,0.0,0.14285714285714285,0.9387755102040817,0.8571428571428571,1.0,0.0,0.0,0.0
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_plus_judge,stereoset,41,41,41,0.2682926829268293,0.14634146341463414,0.3902439024390244,1.0,1.0,1.0,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.21951219512195122,0.0975609756097561,0.34146341463414637,0.6829268292682927,0.5365853658536586,0.8048780487804879
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_only,pooled,160,160,157,0.671875,0.6,0.7375,0.984375,0.965625,1.0,0.14012738853503184,0.0880503144654088,0.19377637987012974,0.15625,0.1,0.2125,0.60625,0.53125,0.68125,0.25,0.18125,0.325
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_only,bbq,70,70,70,0.7214285714285714,0.6285714285714286,0.8071428571428572,1.0,1.0,1.0,0.21428571428571427,0.11428571428571428,0.3142857142857143,0.21428571428571427,0.11428571428571428,0.3142857142857143,0.6142857142857143,0.5,0.7285714285714285,0.17142857142857143,0.08571428571428572,0.2571428571428571
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_only,crows_pairs,49,49,46,0.9387755102040817,0.8775510204081632,0.9897959183673469,0.9489795918367347,0.8877551020408163,1.0,0.021739130434782608,0.0,0.06666666666666667,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.9183673469387755,0.8367346938775511,0.9795918367346939,0.0,0.0,0.0
phi-4-mini-instruct,S1,cure_centred_svd_r1_a1,parser_only,stereoset,41,41,41,0.2682926829268293,0.14634146341463414,0.3902439024390244,1.0,1.0,1.0,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.21951219512195122,0.0975609756097561,0.34146341463414637,0.6829268292682927,0.5365853658536586,0.8048780487804879
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_plus_judge,pooled,160,160,157,0.640625,0.571875,0.7032031249999996,0.990625,0.978125,1.0,0.21656050955414013,0.15286624203821655,0.27848101265822783,0.23125,0.16875,0.29375,0.5375,0.4625,0.6125,0.25,0.1875,0.31875
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_plus_judge,bbq,70,70,69,0.7285714285714285,0.6357142857142857,0.8142857142857143,0.9928571428571429,0.9785714285714285,1.0,0.2608695652173913,0.15714285714285714,0.37142857142857144,0.2714285714285714,0.17142857142857143,0.38571428571428573,0.6,0.4857142857142857,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.22857142857142856
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_plus_judge,crows_pairs,49,49,48,0.8061224489795918,0.7040816326530612,0.8979591836734694,0.9897959183673469,0.9693877551020408,1.0,0.125,0.041666666666666664,0.22916666666666666,0.14285714285714285,0.061224489795918366,0.24489795918367346,0.7346938775510204,0.6122448979591837,0.8571428571428571,0.12244897959183673,0.04081632653061224,0.22448979591836735
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_plus_judge,stereoset,41,41,40,0.2926829268292683,0.18262195121951222,0.4146341463414634,0.9878048780487805,0.9634146341463414,1.0,0.25,0.12195121951219512,0.4,0.2682926829268293,0.1457317073170732,0.4146341463414634,0.1951219512195122,0.07317073170731707,0.3170731707317073,0.5853658536585366,0.43902439024390244,0.7317073170731707
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_only,pooled,160,160,153,0.628125,0.559375,0.69375,0.975,0.95625,0.990625,0.2222222222222222,0.15788572458543618,0.28573809523809507,0.25625,0.1875,0.325,0.51875,0.44375,0.59375,0.24375,0.18125,0.3125
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_only,bbq,70,70,69,0.7285714285714285,0.6357142857142857,0.8142857142857143,0.9928571428571429,0.9785714285714285,1.0,0.2608695652173913,0.15714285714285714,0.37142857142857144,0.2714285714285714,0.17142857142857143,0.38571428571428573,0.6,0.4857142857142857,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.22857142857142856
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_only,crows_pairs,49,49,47,0.7857142857142857,0.673469387755102,0.8877551020408163,0.9693877551020408,0.9183673469387755,1.0,0.1276595744680851,0.041666666666666664,0.22916666666666666,0.16326530612244897,0.061224489795918366,0.2653061224489796,0.7142857142857143,0.5714285714285714,0.8367346938775511,0.12244897959183673,0.04081632653061224,0.22448979591836735
phi-4-mini-instruct,R1,random_ortho_1_r1_a1,parser_only,stereoset,41,41,37,0.2682926829268293,0.15853658536585366,0.3780487804878049,0.9512195121951219,0.9024390243902439,0.9878048780487805,0.2702702702702703,0.13157894736842105,0.42857142857142855,0.34146341463414637,0.1951219512195122,0.4878048780487805,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.5609756097560976,0.4146341463414634,0.7073170731707317
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,pooled,160,160,158,0.646875,0.578125,0.7125,0.99375,0.984375,1.0,0.21518987341772153,0.15286624203821655,0.27848101265822783,0.225,0.1625,0.2875,0.54375,0.46875,0.61875,0.25,0.1875,0.31875
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,bbq,70,70,69,0.7285714285714285,0.6357142857142857,0.8142857142857143,0.9928571428571429,0.9785714285714285,1.0,0.2608695652173913,0.15714285714285714,0.37142857142857144,0.2714285714285714,0.17142857142857143,0.38571428571428573,0.6,0.4857142857142857,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.22857142857142856
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,crows_pairs,49,49,48,0.8163265306122449,0.7040816326530612,0.9081632653061225,0.9897959183673469,0.9693877551020408,1.0,0.10416666666666667,0.02127659574468085,0.1956521739130435,0.12244897959183673,0.04081632653061224,0.22448979591836735,0.7551020408163265,0.6326530612244898,0.8775510204081632,0.12244897959183673,0.04081632653061224,0.22448979591836735
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_plus_judge,stereoset,41,41,41,0.3048780487804878,0.18292682926829268,0.4268292682926829,1.0,1.0,1.0,0.2682926829268293,0.1457317073170732,0.4146341463414634,0.2682926829268293,0.1457317073170732,0.4146341463414634,0.1951219512195122,0.07317073170731707,0.3170731707317073,0.5853658536585366,0.43902439024390244,0.7317073170731707
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_only,pooled,160,160,155,0.6375,0.56875,0.703125,0.98125,0.9625,0.9938281249999996,0.21935483870967742,0.1568627450980392,0.2838709677419355,0.24375,0.18125,0.3125,0.53125,0.45625,0.60625,0.24375,0.18125,0.3125
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_only,bbq,70,70,69,0.7285714285714285,0.6357142857142857,0.8142857142857143,0.9928571428571429,0.9785714285714285,1.0,0.2608695652173913,0.15714285714285714,0.37142857142857144,0.2714285714285714,0.17142857142857143,0.38571428571428573,0.6,0.4857142857142857,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.22857142857142856
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_only,crows_pairs,49,49,47,0.7959183673469388,0.6836734693877551,0.8877551020408163,0.9693877551020408,0.9183673469387755,1.0,0.10638297872340426,0.022222222222222223,0.200102040816326,0.14285714285714285,0.061224489795918366,0.24489795918367346,0.7346938775510204,0.5918367346938775,0.8571428571428571,0.12244897959183673,0.04081632653061224,0.22448979591836735
phi-4-mini-instruct,LEACE_swapside,leace_faithful_r1_a1,parser_only,stereoset,41,41,39,0.2926829268292683,0.18292682926829268,0.4024390243902439,0.975609756097561,0.9390243902439024,1.0,0.28205128205128205,0.14615514905149052,0.43251905751905706,0.3170731707317073,0.17073170731707318,0.4634146341463415,0.17073170731707318,0.07317073170731707,0.2926829268292683,0.5609756097560976,0.4146341463414634,0.7073170731707317
